Time,Temperature,Rel_Humidity,S1,S2,S3,S4,S5,S6,S7,S8
248.01,20.93,35.74,394,332,640,591,744,913,881,1068
248.11,20.93,35.74,392,332,639,591,744,914,881,1068
248.21,20.93,35.74,394,333,640,591,744,913,881,1067
248.31,20.93,35.74,393,332,640,591,745,913,881,1068
248.41,20.93,35.74,395,332,640,592,744,913,881,1068
248.5,20.93,35.74,392,332,639,591,744,914,881,1068
248.6,20.93,35.74,392,332,639,591,744,914,881,1068
248.7,20.93,35.74,392,332,641,591,744,914,881,1068
248.81,20.93,35.74,392,332,640,591,744,914,882,1069
248.91,20.93,35.74,395,333,640,591,744,914,882,1069
249.01,20.93,35.74,394,332,639,591,745,914,881,1068
249.1,20.93,35.74,392,332,639,591,745,914,882,1068
249.2,20.93,35.74,392,332,639,591,745,914,881,1068
249.3,20.93,35.74,393,332,639,591,745,914,882,1069
249.4,20.93,35.74,393,331,639,591,745,915,882,1069
249.5,20.93,35.74,393,331,640,592,746,914,883,1069
249.6,20.93,35.74,393,332,640,591,746,915,883,1069
249.7,20.93,35.74,394,332,640,591,745,915,883,1069
249.8,20.92,35.81,395,332,639,592,746,914,883,1069
249.9,20.92,35.81,392,332,640,591,746,914,883,1069
250,20.92,35.81,392,331,640,591,745,914,883,1069
250.1,20.92,35.81,392,332,639,591,746,915,884,1069
250.21,20.92,35.81,393,331,639,591,746,915,884,1069
250.31,20.92,35.81,392,331,640,591,746,915,884,1069
250.41,20.92,35.81,392,332,640,591,746,915,884,1069
250.5,20.92,35.81,394,332,640,591,746,915,884,1070
250.6,20.92,35.81,392,331,639,592,746,915,884,1069
250.7,20.92,35.81,392,332,640,591,746,915,885,1070
250.8,20.92,35.74,392,331,640,592,746,915,884,1071
250.91,20.92,35.74,392,331,639,592,747,916,885,1070
251,20.92,35.74,392,332,640,591,747,916,885,1071
251.1,20.92,35.74,392,331,640,592,747,916,885,1071
251.2,20.92,35.74,394,332,639,592,747,916,885,1071
251.3,20.92,35.74,392,332,640,591,748,916,885,1071
251.4,20.92,35.74,392,331,640,592,748,916,886,1072
251.44,20.92,35.74,392,331,640,592,747,916,885,1072
251.44,20.92,35.74,392,331,640,592,747,916,885,1072
251.95,20.92,35.77,392,331,639,592,749,917,887,1073
251.95,20.92,35.77,392,331,639,592,749,917,887,1073
251.95,20.92,35.77,392,331,639,592,749,917,887,1073
252.01,20.92,35.77,392,331,639,592,748,917,887,1073
252.11,20.92,35.77,392,331,639,592,748,917,887,1073
252.2,20.92,35.77,391,331,640,592,749,916,887,1073
252.3,20.92,35.77,392,331,639,592,748,917,887,1073
252.4,20.92,35.77,392,331,640,592,749,917,888,1073
252.51,20.92,35.77,392,331,640,592,748,917,888,1074
252.61,20.92,35.77,391,330,639,591,749,918,888,1074
252.71,20.92,35.77,391,331,640,592,748,918,888,1073
252.8,20.92,35.77,391,331,640,592,749,918,889,1075
252.9,20.91,35.81,391,330,639,592,749,918,888,1075
253.01,20.91,35.81,393,331,639,592,749,918,889,1075
253.11,20.91,35.81,391,331,639,592,749,918,889,1075
253.21,20.91,35.81,391,331,639,592,749,918,889,1074
253.31,20.91,35.81,391,330,639,592,749,918,889,1075
253.4,20.91,35.81,391,330,640,592,749,919,889,1075
253.5,20.91,35.81,391,330,639,592,749,918,889,1075
253.6,20.91,35.81,392,330,639,592,749,918,889,1076
253.71,20.91,35.81,390,330,639,592,748,918,889,1075
253.81,20.91,35.81,391,330,639,592,749,918,889,1076
253.9,20.92,35.74,391,330,639,592,748,918,889,1075
254,20.92,35.74,390,330,638,592,748,919,889,1075
254.1,20.92,35.74,390,330,639,592,748,918,888,1075
254.2,20.92,35.74,392,331,639,592,748,919,888,1074
254.3,20.92,35.74,390,330,638,592,748,918,889,1075
254.41,20.92,35.74,390,330,638,592,748,918,888,1075
254.5,20.92,35.74,392,330,637,592,748,918,888,1075
254.6,20.92,35.74,389,330,637,592,748,919,887,1074
254.7,20.92,35.74,390,330,638,591,748,918,887,1074
254.8,20.92,35.74,389,330,637,591,748,918,886,1074
254.91,20.93,35.74,391,329,637,592,748,918,887,1073
255,20.93,35.74,390,330,637,592,748,918,886,1073
255.1,20.93,35.74,389,330,637,592,748,918,885,1073
255.2,20.93,35.74,389,329,637,592,748,918,885,1073
255.3,20.93,35.74,391,330,637,592,748,918,885,1073
255.4,20.93,35.74,391,330,637,592,748,918,885,1072
255.5,20.93,35.74,389,330,637,591,747,918,884,1072
255.6,20.93,35.74,389,329,637,592,748,918,883,1073
255.7,20.93,35.74,389,329,636,592,747,918,884,1073
255.8,20.93,35.74,390,330,637,592,748,918,883,1072
255.91,20.92,35.74,388,329,636,592,747,918,882,1072
256.01,20.92,35.74,389,329,636,592,747,918,882,1072
256.1,20.92,35.74,388,329,636,591,747,918,881,1071
256.2,20.92,35.74,388,329,635,592,747,918,881,1071
256.3,20.92,35.74,388,329,635,592,747,918,880,1070
256.4,20.92,35.74,388,329,636,592,747,918,879,1070
256.5,20.92,35.74,388,329,635,592,747,918,879,1069
256.6,20.92,35.74,388,329,635,592,747,918,879,1069
256.7,20.92,35.74,388,329,635,592,747,917,878,1069
256.8,20.92,35.74,388,329,635,591,747,917,878,1068
256.91,20.93,35.74,388,329,635,592,746,917,877,1068
257.01,20.93,35.74,388,329,634,592,746,917,876,1067
257.11,20.93,35.74,387,329,634,591,746,917,877,1066
257.2,20.93,35.74,387,329,634,591,746,917,876,1066
257.3,20.93,35.74,388,329,634,591,745,916,875,1064
257.4,20.93,35.74,388,330,634,592,746,916,875,1065
257.5,20.93,35.74,390,329,634,591,745,917,874,1064
257.6,20.93,35.74,388,328,634,592,746,916,874,1063
257.7,20.93,35.74,388,328,633,591,746,916,873,1064
257.8,20.93,35.74,387,328,633,592,745,915,873,1063
257.9,20.92,35.74,387,328,633,591,744,916,872,1063
258.01,20.92,35.74,387,328,633,592,744,915,872,1062
258.11,20.92,35.74,387,328,633,591,744,915,871,1061
258.19,20.92,35.74,387,328,632,592,744,915,870,1061
258.3,20.92,35.74,389,328,633,591,744,914,870,1059
258.4,20.92,35.74,388,328,633,591,744,915,870,1059
258.5,20.92,35.74,386,328,632,592,743,913,869,1059
258.6,20.92,35.74,386,328,632,592,744,913,868,1057
258.7,20.92,35.74,386,328,631,591,743,914,867,1057
258.8,20.92,35.74,386,327,631,592,743,913,867,1057
258.9,20.93,35.74,387,328,632,591,743,912,866,1056
259,20.93,35.74,386,328,631,591,742,912,866,1056
259.11,20.93,35.74,385,328,632,591,742,912,865,1055
259.21,20.93,35.74,385,328,631,591,742,912,864,1054
259.3,20.93,35.74,385,328,631,591,742,912,864,1053
259.4,20.93,35.74,386,327,631,591,742,911,863,1053
259.5,20.93,35.74,386,328,630,591,742,911,863,1052
259.6,20.93,35.74,385,327,630,591,741,911,862,1051
259.7,20.93,35.74,384,327,630,592,741,911,861,1051
259.8,20.93,35.74,385,328,630,592,741,910,860,1050
259.91,20.93,35.74,384,328,630,591,740,910,860,1049
260,20.92,35.74,384,327,629,591,741,910,859,1049
260.1,20.92,35.74,385,327,629,591,740,910,859,1048
260.21,20.92,35.74,384,327,629,591,740,908,858,1048
260.3,20.92,35.74,384,327,629,591,740,909,858,1046
260.4,20.92,35.74,386,326,628,591,739,908,857,1046
260.5,20.92,35.74,386,327,628,591,740,908,857,1045
260.6,20.92,35.74,384,327,628,591,739,908,856,1045
260.7,20.92,35.74,383,327,627,591,739,908,855,1045
260.8,20.92,35.74,384,326,627,591,738,908,854,1043
260.91,20.92,35.74,383,326,626,591,738,907,854,1043
261,20.92,35.74,382,326,626,591,738,907,853,1042
261.1,20.92,35.74,382,326,626,591,738,907,853,1041
261.19,20.92,35.74,383,326,626,591,738,906,852,1041
261.31,20.92,35.74,383,326,625,591,737,906,851,1040
261.41,20.92,35.74,382,326,626,591,737,906,851,1040
261.5,20.92,35.74,382,326,625,591,738,906,851,1039
261.6,20.92,35.74,382,326,625,591,736,906,850,1038
261.7,20.92,35.74,381,326,624,591,736,905,849,1038
261.8,20.92,35.74,382,325,624,591,736,905,848,1037
261.9,20.92,35.74,382,326,624,591,736,905,847,1036
262.01,20.93,35.77,381,325,624,591,735,904,847,1036
262.1,20.93,35.77,381,325,623,591,735,904,847,1035
262.2,20.93,35.77,381,325,623,591,735,904,846,1034
262.3,20.93,35.77,381,325,623,591,735,904,845,1033
262.4,20.93,35.77,382,324,623,590,734,903,844,1032
262.5,20.93,35.77,380,325,623,591,734,902,843,1032
262.6,20.93,35.77,381,324,622,590,734,902,843,1031
262.7,20.93,35.77,380,324,622,590,734,903,842,1030
262.8,20.93,35.77,380,325,622,590,734,902,841,1029
262.91,20.93,35.77,380,324,622,591,733,901,841,1030
263,20.92,35.77,380,325,621,590,733,902,841,1028
263.1,20.92,35.77,379,324,621,590,733,901,840,1028
263.2,20.92,35.77,381,324,621,590,732,900,839,1027
263.3,20.92,35.77,379,324,620,591,732,900,838,1026
263.4,20.92,35.77,379,324,620,590,731,900,837,1026
263.5,20.92,35.77,379,324,620,590,732,899,837,1024
263.6,20.92,35.77,378,324,619,590,731,899,836,1024
263.7,20.92,35.77,379,324,619,591,731,899,835,1023
263.8,20.92,35.77,379,323,618,590,730,898,834,1022
263.9,20.92,35.77,378,324,618,590,730,898,835,1022
264,20.9,35.74,378,324,619,590,729,897,834,1021
264.1,20.9,35.74,378,324,617,590,730,897,833,1020
264.2,20.9,35.74,378,323,617,590,729,897,832,1019
264.3,20.9,35.74,377,323,617,590,729,897,832,1019
264.4,20.9,35.74,380,323,618,590,728,896,831,1017
264.5,20.9,35.74,377,323,617,590,728,895,831,1017
264.6,20.9,35.74,376,323,617,590,727,896,829,1016
264.7,20.9,35.74,376,323,616,589,727,895,830,1015
264.8,20.9,35.74,376,322,615,590,727,894,828,1014
264.9,20.9,35.74,377,323,615,589,726,894,828,1014
265,20.92,35.77,376,322,615,590,726,894,828,1012
265.1,20.92,35.77,375,323,614,590,726,893,827,1012
265.2,20.92,35.77,375,322,615,590,725,893,827,1011
265.3,20.92,35.77,378,322,614,590,725,893,826,1011
265.4,20.92,35.77,375,322,614,589,725,892,825,1010
265.5,20.92,35.77,375,322,613,590,724,892,825,1009
265.6,20.92,35.77,375,322,613,590,724,892,824,1009
265.7,20.92,35.77,374,322,614,589,724,891,824,1008
265.8,20.92,35.77,374,322,612,590,724,891,823,1007
265.9,20.92,35.77,374,321,612,589,723,891,822,1006
266,20.92,35.77,373,321,612,589,723,890,822,1005
266.1,20.92,35.74,374,321,611,589,723,890,821,1005
266.2,20.92,35.74,375,321,611,589,722,889,821,1004
266.31,20.92,35.74,374,320,611,589,722,889,820,1003
266.41,20.92,35.74,373,320,610,589,721,888,820,1003
266.5,20.92,35.74,374,320,610,589,721,888,819,1002
266.6,20.92,35.74,373,320,609,589,720,887,818,1001
266.7,20.92,35.74,372,320,609,589,720,886,817,1000
266.8,20.92,35.74,372,320,609,589,719,887,817,1000
266.9,20.92,35.74,372,320,609,589,720,885,817,999
267,20.92,35.74,372,320,608,589,719,885,816,998
267.1,20.92,35.77,372,320,609,588,718,885,815,997
267.2,20.92,35.77,372,319,608,588,719,884,814,996
267.3,20.92,35.77,371,319,607,589,717,884,813,995
267.4,20.92,35.77,371,319,607,588,717,883,813,995
267.5,20.92,35.77,372,319,606,589,717,884,812,994
267.6,20.92,35.77,371,319,607,589,717,882,812,993
267.7,20.92,35.77,371,320,606,589,716,882,811,992
267.81,20.92,35.77,370,319,605,589,715,882,810,991
267.91,20.92,35.77,370,319,605,589,715,882,809,990
268.01,20.92,35.77,370,319,605,588,715,881,809,989
268.1,20.92,35.74,370,318,605,588,715,881,808,989
268.2,20.92,35.74,369,318,604,588,714,880,808,988
268.31,20.92,35.74,369,318,603,588,714,880,808,987
268.41,20.92,35.74,369,318,603,589,713,879,806,986
268.51,20.92,35.74,369,318,603,588,713,880,806,985
268.61,20.92,35.74,368,318,603,589,712,879,805,983
268.7,20.92,35.74,370,318,602,588,712,879,805,983
268.8,20.92,35.74,371,317,602,588,712,878,805,983
268.9,20.92,35.74,368,318,602,588,711,878,804,981
269,20.92,35.74,370,317,602,588,711,876,803,981
269.1,20.92,35.74,368,318,601,587,711,876,802,979
269.2,20.92,35.74,367,317,601,588,710,876,802,979
269.3,20.92,35.74,367,317,600,588,710,875,801,979
269.4,20.92,35.74,369,317,600,588,710,875,801,977
269.51,20.92,35.74,367,317,600,588,709,875,800,976
269.61,20.92,35.74,367,317,599,588,708,875,800,976
269.7,20.92,35.74,367,317,600,588,709,874,800,975
269.8,20.92,35.74,367,316,600,588,708,874,798,974
269.9,20.92,35.74,367,317,599,587,708,873,797,973
269.95,20.92,35.74,366,317,598,588,707,873,797,973
269.95,20.92,35.74,366,317,598,588,707,873,797,973
269.95,20.92,35.74,366,317,598,588,707,873,797,973
270.46,20.92,35.74,365,315,596,588,706,871,795,969
270.46,20.92,35.74,365,315,596,588,706,871,795,969
270.5,20.92,35.74,366,316,597,588,705,871,794,968
270.6,20.92,35.74,367,316,596,588,705,870,793,968
270.7,20.92,35.74,365,315,596,588,704,870,793,967
270.8,20.92,35.74,364,316,596,587,704,870,793,965
270.9,20.92,35.74,364,315,595,587,704,869,792,965
271,20.92,35.74,364,315,595,587,704,869,791,965
271.11,20.92,35.81,364,315,594,587,703,868,790,963
271.2,20.92,35.81,364,315,594,588,703,868,790,963
271.31,20.92,35.81,364,315,595,587,702,867,789,962
271.41,20.92,35.81,365,315,594,587,702,867,789,961
271.51,20.92,35.81,363,314,593,587,701,866,788,960
271.6,20.92,35.81,363,314,593,587,701,866,787,960
271.7,20.92,35.81,363,314,593,587,701,865,787,959
271.8,20.92,35.81,363,315,593,586,700,865,786,957
271.9,20.92,35.81,362,314,592,587,700,865,786,956
272,20.92,35.81,363,314,592,587,700,865,784,956
272.11,20.92,35.77,362,314,591,587,699,864,784,956
272.2,20.92,35.77,361,313,591,586,699,864,784,955
272.3,20.92,35.77,362,313,591,587,698,863,783,954
272.4,20.92,35.77,362,313,590,586,698,863,782,952
272.5,20.92,35.77,361,313,590,587,697,862,781,952
272.6,20.92,35.77,361,313,590,586,697,862,781,951
272.71,20.92,35.77,360,313,590,587,696,861,780,950
272.81,20.92,35.77,361,313,589,587,696,861,779,949
272.9,20.92,35.77,361,313,588,586,696,860,779,949
273,20.92,35.77,360,312,588,586,695,860,777,948
273.1,20.92,35.77,362,313,589,586,695,860,777,947
273.2,20.91,35.74,360,312,587,587,694,859,776,947
273.3,20.91,35.74,360,313,587,587,694,859,776,945
273.4,20.91,35.74,360,312,587,586,693,858,775,944
273.5,20.91,35.74,360,312,587,586,693,858,773,943
273.6,20.91,35.74,359,312,586,586,693,857,773,942
273.7,20.91,35.74,359,312,587,586,693,857,772,942
273.8,20.91,35.74,359,312,586,586,692,856,772,941
273.91,20.91,35.74,359,312,586,586,692,856,771,940
274.01,20.91,35.74,360,311,586,586,692,855,770,939
274.1,20.91,35.74,358,311,585,586,691,855,769,938
274.2,20.92,35.74,358,311,584,586,690,855,768,938
274.3,20.92,35.74,358,311,585,586,690,854,768,937
274.4,20.92,35.74,358,311,584,586,689,853,767,935
274.51,20.92,35.74,358,311,584,585,689,853,766,935
274.61,20.92,35.74,358,311,583,586,688,853,765,934
274.71,20.92,35.74,357,310,583,586,689,852,765,933
274.81,20.92,35.74,357,310,583,586,687,851,764,932
274.9,20.92,35.74,356,311,583,586,687,851,763,931
275,20.92,35.74,356,310,582,586,687,851,763,931
275.1,20.92,35.74,356,310,582,585,686,850,762,929
275.2,20.93,35.77,356,310,581,585,686,850,761,929
275.3,20.93,35.77,356,310,581,585,685,849,760,926
275.4,20.93,35.77,357,310,581,585,685,849,759,926
275.5,20.93,35.77,356,309,580,585,685,848,759,925
275.6,20.93,35.77,356,309,580,585,684,847,758,925
275.7,20.93,35.77,355,309,581,585,684,847,758,923
275.8,20.93,35.77,355,309,579,585,683,847,757,923
275.9,20.93,35.77,355,309,580,585,682,846,756,922
276.01,20.93,35.77,356,309,579,585,683,845,755,921
276.11,20.93,35.77,354,309,579,585,682,845,755,920
276.2,20.92,35.81,355,308,579,585,681,844,754,919
276.31,20.92,35.81,354,309,579,585,681,844,754,918
276.4,20.92,35.81,354,308,577,585,680,843,753,917
276.5,20.92,35.81,354,308,578,585,680,843,752,917
276.6,20.92,35.81,354,308,577,585,680,842,751,916
276.69,20.92,35.81,354,308,577,585,679,841,751,915
276.81,20.92,35.81,354,308,577,585,679,841,750,914
276.9,20.92,35.81,353,308,577,584,678,841,750,913
277,20.92,35.81,353,308,577,584,678,841,748,912
277.11,20.92,35.81,353,307,576,585,677,840,747,911
277.2,20.92,35.74,353,308,575,584,677,839,747,909
277.31,20.92,35.74,354,307,575,584,677,839,746,909
277.4,20.92,35.74,352,307,575,584,676,838,746,908
277.49,20.92,35.74,352,307,574,585,676,838,745,908
277.6,20.92,35.74,354,307,575,584,676,837,744,907
277.7,20.92,35.74,351,307,574,584,675,836,743,905
277.8,20.92,35.74,351,307,574,584,675,836,743,905
277.91,20.92,35.74,352,306,573,584,674,836,742,904
278.01,20.92,35.74,351,307,573,584,674,835,742,902
278.1,20.92,35.74,351,306,573,584,673,835,740,902
278.2,20.92,35.74,351,306,572,584,672,834,739,901
278.3,20.94,35.74,351,306,572,584,672,833,739,900
278.4,20.94,35.74,350,306,572,584,671,833,739,899
278.5,20.94,35.74,350,306,571,584,671,832,738,898
278.6,20.94,35.74,350,306,572,584,670,832,737,897
278.7,20.94,35.74,351,306,571,584,670,831,736,896
278.8,20.94,35.74,350,305,571,584,669,830,736,895
278.9,20.94,35.74,349,305,571,583,668,830,735,895
279,20.94,35.74,349,306,570,584,668,829,734,894
279.1,20.94,35.74,351,306,570,583,668,829,733,893
279.21,20.94,35.74,349,306,569,583,667,828,732,892
279.23,20.93,35.74,349,305,569,583,668,828,733,892
279.23,20.93,35.74,349,305,569,583,668,828,733,892
279.74,20.93,35.74,349,304,569,584,665,826,730,888
279.74,20.93,35.74,349,304,569,584,665,826,730,888
279.74,20.93,35.74,349,304,569,584,665,826,730,888
279.81,20.93,35.74,348,305,569,584,665,825,729,886
279.91,20.93,35.74,348,304,568,583,665,825,728,886
280.01,20.93,35.74,349,304,567,583,664,824,727,885
280.11,20.93,35.74,348,305,568,584,664,824,727,884
280.2,20.93,35.74,347,304,567,583,663,824,726,883
280.3,20.92,35.81,348,305,567,583,663,823,726,883
280.41,20.92,35.81,348,304,566,583,662,822,725,882
280.51,20.92,35.81,349,304,566,583,662,822,724,881
280.61,20.92,35.81,347,303,566,583,661,821,723,880
280.7,20.92,35.81,347,304,565,583,661,820,723,879
280.8,20.92,35.81,347,304,566,583,660,820,722,878
280.9,20.92,35.81,347,304,565,583,661,820,722,877
281.01,20.92,35.81,347,303,565,582,659,820,721,876
281.1,20.92,35.81,346,304,565,583,660,819,721,875
281.2,20.92,35.81,349,304,564,582,659,818,720,875
281.3,20.92,35.74,348,303,565,583,658,817,720,874
281.41,20.92,35.74,346,303,564,582,658,817,719,873
281.5,20.92,35.74,346,303,564,582,657,817,719,873
281.6,20.92,35.74,346,303,564,583,657,816,718,871
281.7,20.92,35.74,346,303,564,582,657,815,717,870
281.81,20.92,35.74,345,302,563,582,656,815,717,870
281.91,20.92,35.74,345,302,563,581,655,815,716,869
282,20.92,35.74,345,302,563,582,655,814,716,868
282.1,20.92,35.74,345,302,563,582,654,813,715,868
282.2,20.92,35.74,345,302,562,582,655,813,715,867
282.3,20.92,35.74,345,302,562,582,654,813,714,866
282.41,20.92,35.74,344,302,561,582,654,812,713,865
282.51,20.92,35.74,344,302,561,582,653,812,713,864
282.61,20.92,35.74,345,301,561,582,653,811,713,864
282.7,20.92,35.74,344,302,561,582,652,811,712,863
282.8,20.92,35.74,344,301,561,582,652,810,711,862
282.9,20.92,35.74,346,301,561,582,651,809,711,861
283,20.92,35.74,346,301,560,582,651,810,710,861
283.11,20.92,35.74,344,302,560,582,650,809,710,860
283.21,20.92,35.74,343,301,560,581,650,808,709,859
283.31,20.93,35.81,343,301,560,581,649,808,708,858
283.4,20.93,35.81,343,301,559,582,649,808,708,858
283.5,20.93,35.81,343,301,559,581,649,807,708,856
283.6,20.93,35.81,343,301,559,581,648,807,707,856
283.7,20.93,35.81,343,301,559,582,648,806,706,855
283.81,20.93,35.81,344,301,558,581,647,805,706,854
283.91,20.93,35.81,345,300,558,581,647,804,705,854
284.01,20.93,35.81,342,301,559,581,647,804,704,853
284.1,20.93,35.81,342,300,558,581,646,804,704,852
284.2,20.93,35.81,342,300,557,581,646,803,703,852
284.3,20.92,35.77,342,300,557,581,646,803,703,851
284.39,20.92,35.77,342,300,557,581,645,802,703,850
284.5,20.92,35.77,342,300,557,581,644,802,703,850
284.6,20.92,35.77,342,300,557,581,645,801,702,848
284.7,20.92,35.77,342,299,557,581,644,801,701,848
284.8,20.92,35.77,342,300,557,581,643,799,700,847
284.9,20.92,35.77,342,300,556,580,643,800,700,847
285,20.92,35.77,341,300,556,581,643,799,700,845
285.1,20.92,35.77,341,299,556,580,642,799,700,845
285.21,20.92,35.77,342,299,556,581,642,798,699,844
285.3,20.92,35.77,343,299,556,580,641,798,698,844
285.4,20.92,35.77,340,299,555,581,640,798,698,843
285.5,20.92,35.77,341,299,555,581,641,797,697,842
285.6,20.92,35.77,340,299,555,580,640,796,696,841
285.7,20.92,35.77,340,299,554,580,640,796,696,841
285.8,20.92,35.77,340,299,554,580,639,796,696,841
285.91,20.92,35.77,341,299,554,580,639,795,695,839
285.96,20.92,35.77,340,299,554,580,639,795,695,839
285.96,20.92,35.77,340,299,554,580,639,795,695,839
285.96,20.92,35.77,340,299,554,580,639,795,695,839
286.46,20.92,35.74,339,299,554,580,637,793,693,836
286.46,20.92,35.74,339,299,554,580,637,793,693,836
286.5,20.92,35.74,340,298,553,580,637,792,693,836
286.6,20.92,35.74,339,298,553,580,636,792,692,835
286.71,20.92,35.74,340,298,553,580,636,791,691,834
286.81,20.92,35.74,340,298,552,580,636,791,691,833
286.91,20.92,35.74,339,298,553,580,635,791,690,832
287,20.92,35.74,339,298,552,580,635,790,691,832
287.1,20.92,35.74,340,298,552,580,634,790,690,831
287.2,20.92,35.74,340,298,551,580,634,790,690,831
287.31,20.92,35.74,339,297,552,580,634,789,689,830
287.41,20.92,35.74,339,297,551,580,633,789,689,829
287.5,20.92,35.74,339,298,551,579,633,788,689,829
287.6,20.92,35.74,338,297,551,580,632,787,688,828
287.7,20.92,35.74,341,297,551,579,632,787,687,827
287.81,20.92,35.74,338,297,551,579,632,786,687,827
287.91,20.92,35.74,338,297,551,579,632,786,687,826
288,20.92,35.74,339,297,550,579,632,786,686,826
288.1,20.92,35.74,339,297,550,579,631,786,686,825
288.2,20.92,35.74,338,297,550,579,630,785,685,824
288.3,20.92,35.74,337,296,550,579,630,785,685,823
288.36,20.92,35.74,338,297,550,579,630,785,684,823
288.36,20.92,35.74,338,297,550,579,630,785,684,823
288.36,20.92,35.74,338,297,550,579,630,785,684,823
288.87,20.93,35.74,337,297,549,579,628,783,682,821
288.87,20.93,35.74,337,297,549,579,628,783,682,821
288.91,20.93,35.74,338,296,549,579,628,782,683,820
289,20.93,35.74,337,296,548,579,628,782,682,820
289.1,20.93,35.74,338,296,548,579,628,782,682,819
289.2,20.93,35.74,338,296,548,579,627,781,681,819
289.3,20.93,35.74,338,296,548,579,627,780,681,818
289.4,20.92,35.74,336,296,548,579,627,779,681,818
289.5,20.92,35.74,336,295,548,578,626,780,680,817
289.6,20.92,35.74,337,296,548,579,626,779,680,816
289.7,20.92,35.74,336,296,548,578,625,779,679,816
289.8,20.92,35.74,336,296,548,579,625,778,679,815
289.9,20.92,35.74,336,296,548,578,625,777,678,815
290.01,20.92,35.74,336,295,548,578,624,778,679,814
290.11,20.92,35.74,336,295,547,579,624,777,678,813
290.21,20.92,35.74,337,296,547,578,624,777,677,813
290.3,20.92,35.74,336,295,547,579,623,777,677,813
290.4,20.94,35.74,336,295,547,578,623,776,676,811
290.5,20.94,35.74,336,295,547,578,623,776,677,811
290.6,20.94,35.74,336,294,546,578,623,775,676,810
290.71,20.94,35.74,335,295,546,578,622,775,676,811
290.81,20.94,35.74,336,296,546,578,622,775,675,810
290.91,20.94,35.74,335,295,547,578,621,775,675,809
291,20.94,35.74,336,294,545,579,621,774,675,809
291.1,20.94,35.74,335,294,546,578,621,774,675,808
291.21,20.94,35.74,335,294,546,579,621,773,674,808
291.3,20.94,35.74,335,294,545,578,621,773,674,807
291.41,20.94,35.74,337,295,545,578,620,773,673,807
291.51,20.93,35.74,337,294,545,578,620,772,673,806
291.6,20.93,35.74,335,295,545,578,620,772,673,805
291.7,20.93,35.74,335,294,544,578,619,771,672,805
291.8,20.93,35.74,335,294,545,578,619,771,672,804
291.9,20.93,35.74,335,294,544,577,619,770,671,804
292,20.93,35.74,335,294,544,578,618,770,672,803
292.1,20.93,35.74,334,294,544,578,618,770,671,803
292.21,20.93,35.74,334,294,544,578,617,769,670,803
292.3,20.93,35.74,334,294,544,578,617,768,670,802
292.4,20.93,35.74,334,294,544,577,617,769,670,802
292.5,20.92,35.74,334,294,544,577,617,768,670,801
292.6,20.92,35.74,334,293,544,578,617,768,669,800
292.7,20.92,35.74,334,294,543,578,616,767,669,800
292.81,20.92,35.74,335,294,544,577,616,767,669,800
292.9,20.92,35.74,334,293,544,577,615,767,668,800
293,20.92,35.74,334,293,543,577,615,767,668,798
293.1,20.92,35.74,333,294,543,577,615,766,667,798
293.2,20.92,35.74,333,293,543,578,615,766,667,798
293.3,20.92,35.74,334,293,542,578,615,766,667,798
293.4,20.92,35.74,336,294,542,577,614,765,667,797
293.5,20.93,35.74,334,293,543,577,614,765,666,797
293.6,20.93,35.74,334,293,542,577,614,765,666,796
293.7,20.93,35.74,333,293,542,577,613,764,666,796
293.8,20.93,35.74,334,293,542,577,613,764,665,796
293.9,20.93,35.74,333,293,541,577,613,763,665,795
294.01,20.93,35.74,334,292,541,577,612,764,665,794
294.11,20.93,35.74,334,293,541,577,612,763,664,794
294.2,20.93,35.74,333,292,541,578,612,762,664,794
294.3,20.93,35.74,334,293,541,577,612,762,664,793
294.4,20.93,35.74,334,293,541,577,611,762,663,792
294.5,20.93,35.74,333,293,540,577,611,761,664,792
294.6,20.93,35.74,333,292,541,577,611,761,663,791
294.7,20.93,35.74,332,292,540,577,611,761,663,791
294.8,20.93,35.74,332,293,541,577,610,760,662,791
294.9,20.93,35.74,334,292,540,577,610,760,662,791
295,20.93,35.74,333,292,540,576,610,760,662,790
295.1,20.93,35.74,332,292,541,577,610,760,661,789
295.2,20.93,35.74,332,292,540,576,609,759,662,789
295.31,20.93,35.74,332,292,539,577,609,759,661,789
295.41,20.93,35.74,332,292,540,576,609,758,660,788
295.51,20.92,35.74,332,293,540,577,609,757,660,788
295.58,20.92,35.74,332,292,540,577,609,758,660,788
295.58,20.92,35.74,332,292,540,577,609,758,660,788
295.58,20.92,35.74,332,292,540,577,609,758,660,788
296.07,20.92,35.74,331,291,539,576,607,756,659,785
296.07,20.92,35.74,331,291,539,576,607,756,659,785
296.11,20.92,35.74,331,291,539,577,607,757,658,785
296.2,20.92,35.74,331,291,540,576,607,756,658,785
296.3,20.92,35.74,331,292,539,577,606,756,658,785
296.4,20.92,35.74,333,292,539,576,607,756,658,784
296.5,20.92,35.74,332,291,539,576,606,755,658,784
296.6,20.92,35.74,332,291,538,576,605,755,658,783
296.7,20.92,35.74,331,291,538,576,605,754,657,783
296.81,20.92,35.74,333,291,538,576,605,754,657,782
296.9,20.92,35.74,332,292,538,576,605,754,657,783
297,20.92,35.74,331,291,539,576,604,754,657,782
297.1,20.92,35.74,331,291,538,576,605,753,656,782
297.2,20.92,35.74,331,292,538,576,604,753,656,781
